master_item_id,itemname,material,altitude,description,radius,item_id,id,quantity,latitude,longitude,location,timestamp,manual_upload,log_index,project_id,project_name
110,Other Paper,BOAT PARTS,83.400026214309,Napkins ,4.7425544977411,4844,2166790,1,34.034180332079,-118.15815226439,East Los Angeles, California, United States of America,20220901004715,0,54662,154,Default
110,Other Paper,BOAT PARTS,82.937626775354,Napkin,4.7291679764316,4844,2166791,1,34.034026264361,-118.15819506262,East Los Angeles, California, United States of America,20220901004754,0,54662,154,Default
110,Other Paper,BOAT PARTS,81.829673606902,Reveipt,4.7487953541524,4844,2166794,1,34.033643614316,-118.15855560795,East Los Angeles, California, United States of America,20220901004946,0,54662,154,Default
110,Other Paper,BOAT PARTS,80.396842159331,Napkin,4.7368867570775,4844,2166796,1,34.033552046122,-118.15884598559,East Los Angeles, California, United States of America,20220901005034,0,54662,154,Default
110,Other Paper,BOAT PARTS,81.401864840649,Paper straw,4.7296755156908,4844,2166797,1,34.033569579968,-118.15891597358,East Los Angeles, California, United States of America,20220901005049,0,54662,154,Default
110,Other Paper,BOAT PARTS,82.50730244536,Car scent plastic ,4.826687320634,4844,2166799,1,34.033582305943,-118.15942643063,East Los Angeles, California, United States of America,20220901005155,0,54662,154,Default
110,Other Paper,BOAT PARTS,82.682598698884,Lottery ticket,4.7326791433442,4844,2166800,1,34.033517789955,-118.15957732975,East Los Angeles, California, United States of America,20220901005215,0,54662,154,Default
110,Other Paper,BOAT PARTS,84.385086645372,Receipt,4.7293978808473,4844,2166801,1,34.033525883667,-118.1599021193,East Los Angeles, California, United States of America,20220901005251,0,54662,154,Default
110,Other Paper,BOAT PARTS,83.993308515288,Newspaper,4.7241094295427,4844,2166802,1,34.033532886416,-118.16000634634,East Los Angeles, California, United States of America,20220901005302,0,54662,154,Default
110,Other Paper,BOAT PARTS,87.405440751463,Napkin ,4.7298222957683,4844,2166814,1,34.033631705138,-118.16191868053,East Los Angeles, California, United States of America,20220901005758,0,54662,154,Default
110,Other Paper,BOAT PARTS,87.907136620954,Receipt,4.7345958830144,4844,2166815,1,34.033694495217,-118.16191605881,East Los Angeles, California, United States of America,20220901005806,0,54662,154,Default
110,Other Paper,BOAT PARTS,89.651368591003,Napkin,4.7799056321363,4844,2166822,1,34.034739491859,-118.1610539568,East Los Angeles, California, United States of America,20220901010158,0,54662,154,Default
110,Other Paper,BOAT PARTS,88.881022845395,Napkin ,4.7922723044323,4844,2166823,4,34.03470659664,-118.16123540046,East Los Angeles, California, United States of America,20220901010214,0,54662,154,Default
110,Other Paper,BOAT PARTS,86.117727069184,Napkin ,4.7476343375608,4844,2166837,1,34.03431369664,-118.16003405615,East Los Angeles, California, United States of America,20220901010719,0,54662,154,Default
110,Other Paper,BOAT PARTS,49.287209771574,,4.775903623786,4844,2166912,1,34.029142783676,-118.31480223545,Los Angeles, California, United States of America,20220901012212,0,54665,154,Default
110,Other Paper,BOAT PARTS,166.38200608641,,5.0255207776726,4844,2167009,1,34.142384981447,-117.96151002562,Duarte, California, United States of America,20220901020948,0,54672,,
110,Other Paper,BOAT PARTS,348.59481148113,,6.0009062052607,4844,2167020,1,34.08518452864,-117.64408977538,Ontario, California, United States of America,20220901015410,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.78969973458,,8.0012082736809,4844,2167028,1,34.08525507374,-117.64435657131,Ontario, California, United States of America,20220901015734,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.80268378564,,8.0012082736809,4844,2167029,1,34.085260255772,-117.6443753372,Ontario, California, United States of America,20220901015747,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.8057866527,,8.0012082736809,4844,2167030,1,34.085311928969,-117.64448185702,Ontario, California, United States of America,20220901015804,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.58976111117,,8.0012082736809,4844,2167035,1,34.085182167305,-117.64477786444,Ontario, California, United States of America,20220901015913,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.58958486051,,8.0012082736809,4844,2167036,1,34.085182199446,-117.64477797751,Ontario, California, United States of America,20220901015914,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.58958486051,,8.0012082736809,4844,2167037,1,34.085182199446,-117.64477797751,Ontario, California, United States of America,20220901015914,0,54674,154,Default
110,Other Paper,BOAT PARTS,348.58962216708,,8.0012082736809,4844,2167038,1,34.085182108707,-117.64477799398,Ontario, California, United States of America,20220901015915,0,54674,154,Default
110,Other Paper,BOAT PARTS,342.94268609844,,6.0009062052607,4844,2167048,1,34.082581564163,-117.64436832107,Ontario, California, United States of America,20220901020500,0,54674,154,Default
110,Other Paper,BOAT PARTS,342.11760718082,,4.0006041368404,4844,2167054,1,34.082558094195,-117.64340412961,Ontario, California, United States of America,20220901020710,0,54674,154,Default
110,Other Paper,BOAT PARTS,341.67443933726,,4.0006041368404,4844,2167055,2,34.082589203682,-117.64253725638,Ontario, California, United States of America,20220901021031,0,54674,154,Default
110,Other Paper,BOAT PARTS,342.00465547571,,8.0012082736809,4844,2167062,1,34.082560558753,-117.64227699514,Ontario, California, United States of America,20220901021147,0,54674,154,Default
110,Other Paper,BOAT PARTS,343.71584461026,,6.0009062052607,4844,2167073,2,34.083491086911,-117.64154230541,Ontario, California, United States of America,20220901021651,0,54674,154,Default
110,Other Paper,BOAT PARTS,344.01765596584,,6.0009062052607,4844,2167074,1,34.083726153077,-117.64152712653,Ontario, California, United States of America,20220901021718,0,54674,154,Default
110,Other Paper,BOAT PARTS,346.0714466837,,6.0009062052607,4844,2167076,1,34.084546765655,-117.64158310768,Ontario, California, United States of America,20220901021855,0,54674,154,Default
110,Other Paper,BOAT PARTS,158.53229693975,,4.9277681600067,4844,2167105,1,34.127871357351,-118.2155738567,Los Angeles, California, United States of America,20220901021630,0,54675,,
110,Other Paper,BOAT PARTS,158.91632694378,,4.7860797896564,4844,2167106,1,34.127854461671,-118.21554302578,Los Angeles, California, United States of America,20220901021646,0,54675,,
110,Other Paper,BOAT PARTS,159.55178225413,,4.7763873351661,4844,2167113,1,34.12785695291,-118.21540590336,Los Angeles, California, United States of America,20220901021804,0,54675,,
110,Other Paper,BOAT PARTS,163.47779329307,,4.9666405665697,4844,2167127,1,34.128582300888,-118.21455839864,Los Angeles, California, United States of America,20220901022332,0,54675,,
110,Other Paper,BOAT PARTS,164.00720076915,,4.7903461034149,4844,2167130,3,34.12882926939,-118.21446295224,Los Angeles, California, United States of America,20220901022447,0,54675,,
110,Other Paper,BOAT PARTS,37.582059384324,,4.8546733393739,4844,2167255,1,34.023346381955,-118.33051482205,Los Angeles, California, United States of America,20220901021739,0,54678,154,Default
110,Other Paper,BOAT PARTS,137.54589118715,,5.5461318200895,4844,2167327,1,34.104490389416,-118.29130334157,Los Angeles, California, United States of America,20220901025034,0,54683,154,Default
110,Other Paper,BOAT PARTS,86.141808797605,,4.8144903982568,4844,2167449,1,34.068106431154,-118.08225310141,Rosemead, California, United States of America,20220901032315,0,54684,154,Default
110,Other Paper,BOAT PARTS,83.240375973284,,4.8365508940116,4844,2167458,1,34.065698288778,-118.08053259977,Rosemead, California, United States of America,20220901031412,0,54685,154,Default
110,Other Paper,BOAT PARTS,83.528155419044,,4.7738996859906,4844,2167460,1,34.065555560555,-118.08053081657,Rosemead, California, United States of America,20220901031433,0,54685,154,Default
